0,1,tuple_id_1,tuple_id_2
,,A958092,A987332
,,A958099,A964364
,,A958101,A968167
,,A958101,A971165
,,A958101,A990375
,,A958104,A980614
,,A958106,A962393
,,A958106,A982971
,,A958107,A971915
,,A958110,A958349
,,A958110,A991022
,,A958111,A967538
,,A958111,A967864
,,A958113,A993515
,,A958114,A965252
,,A958114,A975548
,,A958117,A986657
,,A958122,A970725
,,A958123,A963958
,,A958124,A989500
,,A958124,A990175
,,A958126,A978714
,,A958130,A981197
,,A958131,A967567
,,A958131,A972967
,,A958131,A973917
,,A958131,A991217
,,A958142,A979925
,,A958144,A966787
,,A958144,A980547
,,A958144,A997781
,,A958145,A960226
,,A958145,A976014
,,A958146,A965835
,,A958146,A980410
,,A958149,A973355
,,A958152,A962492
,,A958152,A970280
,,A958152,A992730
,,A958152,A997723
,,A958153,A976803
,,A958156,A995444
,,A958158,A963605
,,A958158,A997685
,,A958162,A963795
,,A958166,A982395
,,A958166,A988866
,,A958169,A994712
,,A958171,A959267
,,A958171,A990290
,,A958181,A960046
,,A958181,A961716
,,A958183,A985072
,,A958183,A995968
,,A958188,A962987
,,A958189,A958847
,,A958189,A961702
,,A958189,A977238
,,A958191,A998341
,,A958193,A991016
,,A958194,A960821
,,A958195,A985833
,,A958195,A996002
,,A958200,A961427
,,A958200,A968126
,,A958200,A984914
,,A958200,A994631
,,A958200,A998637
,,A958201,A966812
,,A958201,A971816
,,A958204,A984771
,,A958205,A981143
,,A958208,A990755
,,A958210,A961598
,,A958217,A962702
,,A958217,A974996
,,A958222,A987332
,,A958227,A960509
,,A958227,A979420
,,A958228,A979564
,,A958229,A987703
,,A958232,A969914
,,A958234,A962047
,,A958234,A978701
,,A958237,A963665
,,A958237,A963913
,,A958237,A984510
,,A958241,A988966
,,A958248,A964368
,,A958248,A966568
,,A958248,A969151
,,A958248,A975918
,,A958248,A977995
,,A958252,A976025
,,A958252,A985448
,,A958262,A995456
,,A958262,A997023
,,A958265,A982944
,,A958265,A983191
,,A958269,A968241
,,A958269,A969013
,,A958269,A993437
,,A958271,A972348
,,A958279,A986133
,,A958279,A993682
,,A958280,A989490
,,A958283,A961043
,,A958283,A972443
,,A958283,A974107
,,A958285,A980211
,,A958285,A997509
,,A958289,A977297
,,A958298,A991518
,,A958300,A976729
,,A958305,A979853
,,A958305,A988441
,,A958307,A989795
,,A958314,A975804
,,A958317,A960044
,,A958317,A973621
,,A958321,A980530
,,A958321,A992139
,,A958323,A997154
,,A958324,A987262
,,A958325,A967727
,,A958328,A981804
,,A958329,A963385
,,A958335,A971036
,,A958335,A977734
,,A958339,A973023
,,A958339,A973067
,,A958340,A963081
,,A958340,A972148
,,A958340,A972151
,,A958340,A991625
,,A958340,A996759
,,A958342,A976562
,,A958342,A984382
,,A958344,A972569
,,A958345,A998236
,,A958349,A991022
,,A958350,A975543
,,A958351,A966804
,,A958351,A972740
,,A958352,A985287
,,A958352,A991320
,,A958354,A959441
,,A958354,A971669
,,A958355,A966063
,,A958355,A978659
,,A958356,A971151
,,A958356,A972374
,,A958356,A984276
,,A958358,A971074
,,A958362,A976473
,,A958364,A979686
,,A958366,A973191
,,A958366,A981470
,,A958366,A987811
,,A958368,A959861
,,A958368,A979532
,,A958369,A991175
,,A958369,A992336
,,A958373,A982354
,,A958374,A960017
,,A958375,A963697
,,A958375,A974971
,,A958383,A971978
,,A958383,A983882
,,A958383,A995710
,,A958384,A996929
,,A958385,A962377
,,A958386,A975334
,,A958386,A976117
,,A958387,A958480
,,A958387,A962989
,,A958387,A976126
,,A958387,A985803
,,A958395,A982252
,,A958400,A959647
,,A958401,A985623
,,A958402,A961486
,,A958402,A970505
,,A958402,A975646
,,A958402,A986748
,,A958403,A966450
,,A958403,A987574
,,A958405,A982428
,,A958406,A981911
,,A958407,A987747
,,A958408,A979150
,,A958409,A963543
,,A958409,A991587
,,A958409,A991781
,,A958413,A962314
,,A958413,A967792
,,A958415,A958935
,,A958415,A961018
,,A958415,A995301
,,A958418,A958810
,,A958418,A988695
,,A958419,A970837
,,A958419,A993746
,,A958421,A971590
,,A958424,A962657
,,A958425,A964128
,,A958425,A975856
,,A958425,A988982
,,A958425,A995965
,,A958428,A978459
,,A958428,A991734
,,A958429,A971384
,,A958437,A966694
,,A958437,A972314
,,A958437,A973129
,,A958439,A974625
,,A958442,A996910
,,A958443,A964511
,,A958443,A971227
,,A958445,A975291
,,A958452,A987488
,,A958454,A973423
,,A958455,A958967
,,A958455,A976437
,,A958457,A984002
,,A958458,A973948
,,A958459,A967128
,,A958459,A971670
,,A958459,A982567
,,A958462,A980688
,,A958464,A963364
,,A958464,A981846
,,A958469,A963267
,,A958469,A966193
,,A958469,A979229
,,A958469,A981971
,,A958474,A966981
,,A958475,A979737
,,A958476,A993584
,,A958478,A969828
,,A958478,A971856
,,A958480,A962989
,,A958480,A976126
,,A958480,A985803
,,A958485,A958763
,,A958485,A976009
,,A958486,A992521
,,A958488,A969761
,,A958490,A988311
,,A958491,A964338
,,A958491,A994128
,,A958497,A992192
,,A958498,A979516
,,A958500,A963391
,,A958500,A966776
,,A958500,A991627
,,A958501,A976206
,,A958506,A974641
,,A958507,A988718
,,A958507,A997187
,,A958508,A998253
,,A958509,A979007
,,A958511,A967558
,,A958511,A975806
,,A958511,A977660
,,A958516,A960260
,,A958516,A984146
,,A958516,A990763
,,A958517,A967390
,,A958520,A962003
,,A958523,A965316
,,A958523,A979969
,,A958524,A977471
,,A958526,A992338
,,A958530,A987777
,,A958530,A991198
,,A958531,A972341
,,A958531,A982962
,,A958531,A998744
,,A958532,A982694
,,A958532,A984141
,,A958533,A980348
,,A958535,A970013
,,A958535,A997008
,,A958536,A981856
,,A958539,A958805
,,A958540,A967419
,,A958540,A979453
,,A958540,A983155
,,A958540,A987294
,,A958541,A989559
,,A958542,A985268
,,A958542,A988075
,,A958545,A965828
,,A958545,A990950
,,A958545,A993171
,,A958545,A993485
,,A958546,A964395
,,A958546,A998155
,,A958547,A979587
,,A958547,A980319
,,A958548,A972100
,,A958551,A996667
,,A958553,A981306
,,A958558,A971769
,,A958558,A979140
,,A958558,A982146
,,A958561,A966322
,,A958567,A966735
,,A958567,A980955
,,A958572,A978614
,,A958572,A993950
,,A958579,A962553
,,A958579,A978344
,,A958580,A987256
,,A958588,A968825
,,A958592,A974138
,,A958593,A993825
,,A958597,A973626
,,A958598,A974608
,,A958601,A990980
,,A958602,A971641
,,A958604,A970915
,,A958605,A982774
,,A958607,A960797
,,A958607,A961781
,,A958610,A969639
,,A958610,A972312
,,A958610,A986064
,,A958613,A986284
,,A958613,A990128
,,A958615,A974602
,,A958615,A979422
,,A958615,A982033
,,A958617,A977541
,,A958618,A992283
,,A958618,A994193
,,A958620,A961882
,,A958621,A984710
,,A958627,A971967
,,A958630,A967936
,,A958630,A990110
,,A958633,A972679
,,A958633,A982448
,,A958634,A981426
,,A958634,A996621
,,A958636,A974294
,,A958637,A961998
,,A958638,A969410
,,A958638,A984222
,,A958638,A994667
,,A958642,A974713
,,A958646,A962866
,,A958649,A974752
,,A958650,A961494
,,A958650,A971490
,,A958650,A972700
,,A958650,A977024
,,A958651,A974953
,,A958652,A959077
,,A958652,A959983
,,A958652,A991987
,,A958656,A959621
,,A958656,A963524
,,A958656,A970901
,,A958656,A980640
,,A958656,A996078
,,A958658,A977980
,,A958658,A998009
,,A958659,A993770
,,A958660,A994377
,,A958661,A989330
,,A958663,A998491
,,A958664,A971177
,,A958668,A959997
,,A958668,A964093
,,A958668,A985367
,,A958671,A973348
,,A958673,A964337
,,A958674,A982074
,,A958676,A971470
,,A958677,A962405
,,A958677,A987915
,,A958677,A991034
,,A958678,A976642
,,A958682,A970924
,,A958682,A971846
,,A958684,A983164
,,A958685,A963227
,,A958687,A963496
,,A958687,A987608
,,A958687,A991656
,,A958689,A971812
,,A958689,A980145
,,A958690,A982219
,,A958691,A960608
,,A958694,A982531
,,A958694,A992662
,,A958695,A962287
,,A958695,A964506
,,A958695,A998542
,,A958699,A979631
,,A958707,A961549
,,A958708,A972362
,,A958708,A983951
,,A958708,A988558
,,A958710,A960725
,,A958711,A963199
,,A958711,A964520
,,A958712,A994555
,,A958713,A969844
,,A958713,A997798
,,A958714,A989623
,,A958719,A986814
,,A958721,A975599
,,A958722,A974551
,,A958723,A966070
,,A958725,A961257
,,A958727,A995430
,,A958729,A966298
,,A958729,A997004
,,A958733,A981073
,,A958736,A976075
,,A958737,A964032
,,A958744,A976085
,,A958744,A978419
,,A958744,A978821
,,A958744,A983745
,,A958749,A961499
,,A958754,A975031
,,A958754,A991938
,,A958754,A993556
,,A958755,A964859
,,A958756,A978995
,,A958763,A976009
,,A958764,A963236
,,A958764,A986608
,,A958765,A971046
,,A958767,A972029
,,A958767,A979527
,,A958774,A987792
,,A958780,A991011
,,A958780,A998731
,,A958782,A984362
,,A958782,A990746
,,A958784,A970919
,,A958784,A985020
,,A958791,A960199
,,A958794,A976863
,,A958794,A992975
,,A958799,A971592
,,A958799,A982555
,,A958799,A984582
,,A958800,A972692
,,A958806,A972077
,,A958808,A961726
,,A958808,A979520
,,A958808,A996019
,,A958810,A988695
,,A958811,A961136
,,A958811,A971408
,,A958811,A980374
,,A958812,A974108
,,A958813,A996440
,,A958814,A968121
,,A958814,A969153
,,A958814,A975723
,,A958814,A983915
,,A958818,A981132
,,A958819,A958952
,,A958821,A982032
,,A958823,A971322
,,A958824,A959803
,,A958828,A998211
,,A958829,A959143
,,A958829,A991427
,,A958834,A959233
,,A958837,A959963
,,A958837,A981862
,,A958837,A998174
,,A958839,A998133
,,A958841,A990109
,,A958841,A990144
,,A958842,A977511
,,A958842,A981510
,,A958842,A993612
,,A958846,A962140
,,A958847,A961702
,,A958847,A977238
,,A958850,A962022
,,A958851,A976102
,,A958851,A992641
,,A958852,A960483
,,A958856,A962108
,,A958856,A995197
,,A958858,A988567
,,A958858,A998066
,,A958864,A981534
,,A958864,A985356
,,A958866,A967095
,,A958866,A992437
,,A958866,A995351
,,A958867,A996391
,,A958870,A981093
,,A958878,A988795
,,A958881,A964867
,,A958881,A981203
,,A958881,A986635
,,A958883,A968109
,,A958883,A995568
,,A958887,A992343
,,A958888,A965176
,,A958888,A995489
,,A958889,A966960
,,A958889,A986359
,,A958895,A977637
,,A958898,A990013
,,A958901,A964432
,,A958901,A989334
,,A958901,A992091
,,A958903,A994565
,,A958904,A963829
,,A958904,A977844
,,A958908,A991351
,,A958908,A995587
,,A958910,A989527
,,A958911,A961300
,,A958912,A964228
,,A958912,A973548
,,A958912,A975394
,,A958913,A992142
,,A958915,A969239
,,A958918,A968478
,,A958918,A997429
,,A958920,A969796
,,A958920,A990731
,,A958922,A974299
,,A958922,A980785
,,A958923,A959403
,,A958924,A970268
,,A958924,A987918
,,A958925,A974609
,,A958925,A992178
,,A958928,A971544
,,A958929,A967428
,,A958930,A978562
,,A958931,A969023
,,A958931,A984780
,,A958931,A997611
,,A958933,A983077
,,A958933,A997298
,,A958935,A961018
,,A958935,A995301
,,A958936,A965359
,,A958936,A982397
,,A958937,A986296
,,A958941,A963502
,,A958941,A964282
,,A958941,A995857
,,A958946,A977790
,,A958947,A985759
,,A958947,A986999
,,A958950,A975454
,,A958950,A984538
,,A958950,A993380
,,A958951,A983124
,,A958952,A972525
,,A958955,A970408
,,A958959,A959225
,,A958959,A970852
,,A958959,A981247
,,A958959,A989797
,,A958960,A979200
,,A958963,A962072
,,A958964,A997402
,,A958965,A974322
,,A958965,A997439
,,A958967,A976437
,,A958971,A994848
,,A958972,A984245
,,A958973,A974841
,,A958973,A991981
,,A958974,A973166
,,A958974,A991447
,,A958976,A974861
,,A958976,A981956
,,A958978,A982851
,,A958978,A983115
,,A958990,A983380
,,A958990,A997693
,,A958992,A976941
,,A958992,A990322
,,A958993,A967235
,,A958993,A981531
,,A958994,A986610
,,A958995,A970461
,,A958995,A975925
,,A959001,A982862
,,A959001,A998737
,,A959002,A974957
,,A959002,A992059
,,A959002,A998347
,,A959003,A971174
,,A959003,A991759
,,A959007,A968415
,,A959008,A980465
,,A959014,A981353
,,A959014,A992477
,,A959017,A959938
,,A959020,A971400
,,A959020,A978332
,,A959020,A988092
,,A959020,A993222
,,A959022,A966357
,,A959022,A972767
,,A959023,A960406
,,A959023,A979098
,,A959024,A986879
,,A959024,A994036
,,A959025,A995254
,,A959027,A968191
,,A959030,A972389
,,A959034,A968270
,,A959039,A978427
,,A959046,A959234
,,A959046,A974409
,,A959046,A990153
,,A959050,A979095
,,A959051,A960804
,,A959053,A995079
,,A959054,A991462
,,A959055,A980153
,,A959056,A979316
,,A959070,A964698
,,A959072,A992950
,,A959074,A959511
,,A959077,A959983
,,A959077,A991987
,,A959083,A964934
,,A959083,A980527
,,A959083,A995416
,,A959086,A989319
,,A959088,A962905
,,A959088,A972210
,,A959090,A968417
,,A959091,A962222
,,A959091,A986950
,,A959095,A973313
,,A959096,A982212
,,A959096,A995114
,,A959096,A997143
,,A959097,A960388
,,A959097,A988654
,,A959098,A998923
,,A959099,A985246
,,A959099,A991471
,,A959099,A998604
,,A959101,A983991
,,A959102,A996521
,,A959105,A997082
,,A959106,A959168
,,A959106,A972961
,,A959106,A987514
,,A959111,A969576
,,A959111,A972235
,,A959111,A998428
,,A959114,A992044
,,A959115,A982871
,,A959116,A977985
,,A959117,A982949
,,A959118,A985068
,,A959118,A985432
,,A959121,A990655
,,A959122,A991913
,,A959124,A997331
,,A959125,A995532
,,A959127,A969729
,,A959132,A966881
,,A959133,A985962
,,A959137,A985456
,,A959140,A965122
,,A959140,A996523
,,A959142,A967801
,,A959143,A991427
,,A959147,A963596
,,A959147,A968579
,,A959147,A993131
,,A959154,A992677
,,A959154,A998034
,,A959156,A964695
,,A959158,A962342
,,A959158,A987757
,,A959158,A995778
,,A959160,A969451
,,A959160,A975337
,,A959162,A959704
,,A959164,A973891
,,A959166,A974085
,,A959166,A977372
,,A959166,A978650
,,A959166,A984889
,,A959166,A998815
,,A959166,A998880
,,A959168,A972961
,,A959168,A987514
,,A959171,A984566
,,A959176,A969732
,,A959176,A990711
,,A959179,A987775
,,A959185,A977779
,,A959185,A982718
,,A959192,A959975
,,A959192,A971459
,,A959192,A977246
,,A959197,A973909
,,A959200,A962860
,,A959200,A995221
,,A959205,A997027
,,A959208,A993776
,,A959209,A974763
,,A959213,A961925
,,A959215,A976486
,,A959215,A998676
,,A959218,A967591
,,A959222,A969751
,,A959222,A980837
,,A959224,A960028
,,A959224,A982980
,,A959225,A970852
,,A959225,A981247
,,A959225,A989797
,,A959226,A961572
,,A959226,A993211
,,A959226,A994194
,,A959227,A969058
,,A959230,A980633
,,A959234,A974409
,,A959234,A990153
,,A959235,A965790
,,A959235,A995009
,,A959235,A995742
,,A959237,A979455
,,A959243,A961256
,,A959243,A982642
,,A959249,A975802
,,A959249,A983571
,,A959249,A997202
,,A959250,A977506
,,A959250,A982124
,,A959255,A966021
,,A959255,A976993
,,A959257,A986076
,,A959259,A986489
,,A959262,A979372
,,A959262,A996274
,,A959263,A996862
,,A959267,A990290
,,A959269,A997654
,,A959270,A979033
,,A959273,A997935
,,A959274,A995679
,,A959276,A989368
,,A959276,A996534
,,A959278,A973174
,,A959279,A962146
,,A959279,A997585
,,A959280,A978768
,,A959284,A982300
,,A959294,A973306
,,A959302,A984743
,,A959304,A974865
,,A959304,A978126
,,A959304,A997021
,,A959306,A975572
,,A959308,A981045
,,A959315,A968382
,,A959316,A962581
,,A959316,A979932
,,A959317,A961299
,,A959317,A961673
,,A959317,A965111
,,A959317,A969288
,,A959317,A973775
,,A959317,A995472
,,A959317,A998095
,,A959318,A991449
,,A959322,A979137
,,A959325,A975005
,,A959328,A977723
,,A959329,A962324
,,A959329,A963132
,,A959329,A970609
,,A959329,A985122
,,A959335,A979573
,,A959336,A980894
,,A959337,A980222
,,A959338,A980888
,,A959340,A978627
,,A959344,A965819
,,A959348,A960072
,,A959351,A990776
,,A959351,A997664
,,A959355,A961802
,,A959355,A987704
,,A959356,A961009
,,A959356,A963444
,,A959356,A982317
,,A959356,A992750
,,A959358,A990300
,,A959358,A991623
,,A959364,A968403
,,A959364,A991456
,,A959365,A977986
,,A959372,A993524
,,A959377,A968665
,,A959377,A968839
,,A959377,A973745
,,A959378,A976551
,,A959378,A988145
,,A959380,A981086
,,A959381,A972797
,,A959381,A977863
,,A959386,A977485
,,A959387,A989063
,,A959390,A960568
,,A959390,A998398
,,A959392,A967244
,,A959394,A960948
,,A959395,A983385
,,A959397,A966883
,,A959400,A978742
,,A959400,A989990
,,A959401,A964370
,,A959405,A984898
,,A959407,A988817
,,A959408,A975425
,,A959408,A995683
,,A959412,A977411
,,A959414,A970156
,,A959414,A973219
,,A959415,A990663
,,A959416,A960475
,,A959416,A973387
,,A959418,A974311
,,A959418,A986763
,,A959419,A981023
,,A959419,A986192
,,A959420,A973606
,,A959421,A966241
,,A959421,A987614
,,A959421,A997036
,,A959422,A966235
,,A959423,A968218
,,A959423,A978634
,,A959428,A988974
,,A959434,A993416
,,A959443,A979507
,,A959456,A986865
,,A959460,A973845
,,A959462,A985885
,,A959462,A992107
,,A959472,A975590
,,A959474,A974164
,,A959474,A995578
,,A959475,A962053
,,A959475,A976104
,,A959475,A996996
,,A959476,A987736
,,A959480,A997178
,,A959481,A987890
,,A959481,A992193
,,A959482,A976156
,,A959484,A967688
,,A959486,A976785
,,A959486,A980188
,,A959486,A982374
,,A959486,A996665
,,A959489,A993951
,,A959489,A994325
,,A959492,A975250
,,A959499,A992250
,,A959504,A990536
,,A959506,A961690
,,A959512,A962593
,,A959513,A962618
,,A959515,A976579
,,A959515,A997180
,,A959516,A985902
,,A959517,A996072
,,A959518,A990054
,,A959519,A988181
,,A959520,A963880
,,A959520,A974697
,,A959520,A996941
,,A959521,A973176
,,A959523,A987769
,,A959523,A993455
,,A959523,A994838
,,A959523,A996012
,,A959526,A986558
,,A959528,A962677
,,A959528,A978377
,,A959528,A981171
,,A959528,A995667
,,A959534,A989259
,,A959535,A961059
,,A959535,A973729
,,A959535,A978747
,,A959537,A981232
,,A959537,A994488
,,A959540,A980671
,,A959540,A989746
,,A959541,A990753
,,A959541,A997836
,,A959543,A990709
,,A959545,A994639
,,A959556,A961420
,,A959556,A986756
,,A959556,A991359
,,A959558,A987038
,,A959560,A983873
,,A959561,A963241
,,A959561,A969486
,,A959561,A970759
,,A959563,A991450
,,A959564,A961466
,,A959565,A966783
,,A959565,A989167
,,A959566,A968588
,,A959567,A969669
,,A959567,A974338
,,A959567,A975630
,,A959567,A992154
,,A959570,A978081
,,A959572,A965476
,,A959572,A966217
,,A959573,A962445
,,A959577,A969150
,,A959578,A979162
,,A959578,A987150
,,A959580,A969509
,,A959583,A989993
,,A959585,A982869
,,A959586,A983724
,,A959587,A995973
,,A959590,A970970
,,A959591,A975597
,,A959594,A968683
,,A959595,A969857
,,A959595,A989074
,,A959599,A978520
,,A959599,A992596
,,A959600,A984932
,,A959602,A960624
,,A959602,A972664
,,A959604,A964811
,,A959607,A964450
,,A959607,A970193
,,A959607,A971537
,,A959607,A985227
,,A959607,A988122
,,A959612,A968799
,,A959612,A986846
,,A959612,A995697
,,A959613,A988274
,,A959614,A968329
,,A959614,A995601
,,A959615,A997717
,,A959618,A967003
,,A959621,A963524
,,A959621,A970901
,,A959621,A996078
,,A959623,A960957
,,A959623,A993610
,,A959623,A998239
,,A959626,A969972
,,A959626,A991917
,,A959629,A979101
,,A959629,A979429
,,A959631,A989039
,,A959631,A997010
,,A959637,A967543
,,A959637,A975866
,,A959637,A994570
,,A959637,A995940
,,A959645,A960949
,,A959645,A962273
,,A959645,A962310
,,A959648,A977619
,,A959648,A986866
,,A959649,A965553
,,A959649,A983963
,,A959650,A982499
,,A959652,A996598
,,A959653,A990483
,,A959658,A962807
,,A959658,A967884
,,A959658,A984049
,,A959658,A993269
,,A959660,A977922
,,A959660,A989699
,,A959661,A961102
,,A959661,A980665
,,A959669,A967259
,,A959670,A969285
,,A959671,A991890
,,A959673,A975680
,,A959673,A981907
,,A959673,A995326
,,A959674,A984134
,,A959674,A986483
,,A959674,A998328
,,A959674,A998724
,,A959677,A973362
,,A959681,A988222
,,A959683,A976584
,,A959692,A962495
,,A959692,A967164
,,A959706,A973842
,,A959706,A995166
,,A959706,A997526
,,A959708,A968402
,,A959709,A969231
,,A959711,A981569
,,A959716,A986449
,,A959717,A980395
,,A959720,A962543
,,A959721,A969071
,,A959721,A992298
,,A959725,A990318
,,A959733,A969368
,,A959737,A962439
,,A959737,A972837
,,A959737,A976991
,,A959742,A980059
,,A959743,A984659
,,A959745,A969659
,,A959748,A975955
,,A959748,A994467
,,A959749,A974087
,,A959750,A993403
,,A959751,A970440
,,A959753,A985217
,,A959753,A989344
,,A959754,A989092
,,A959754,A991040
,,A959754,A998035
,,A959758,A996582
,,A959761,A972599
,,A959761,A975442
,,A959761,A980020
,,A959761,A982466
,,A959763,A970925
,,A959763,A995718
,,A959768,A978649
,,A959776,A962745
,,A959777,A969609
,,A959777,A974835
,,A959777,A984926
,,A959778,A977596
,,A959783,A997165
,,A959787,A970599
,,A959791,A968782
,,A959791,A972248
,,A959791,A980987
,,A959794,A985552
,,A959794,A991726
,,A959794,A993789
,,A959794,A994042
,,A959795,A971274
,,A959798,A981417
,,A959798,A994407
,,A959800,A961361
,,A959803,A968794
,,A959803,A992009
,,A959807,A975704
,,A959810,A961197
,,A959810,A976284
,,A959813,A987581
,,A959815,A977048
,,A959815,A988651
,,A959821,A992058
,,A959822,A974846
,,A959827,A980635
,,A959830,A979437
,,A959830,A987819
,,A959832,A985464
,,A959834,A981098
,,A959835,A976598
,,A959836,A963104
,,A959836,A985291
,,A959840,A980821
,,A959842,A966961
,,A959846,A987105
,,A959846,A998075
,,A959848,A966772
,,A959852,A991055
,,A959853,A987433
,,A959854,A966428
,,A959854,A993973
,,A959855,A961270
,,A959855,A982839
