0,1
A956992,A941834
A956992,A956992
A956996,A909509
A956996,A911682
A956996,A912096
A956996,A934204
A956996,A950004
A956996,A956996
A956996,A986916
A956997,A906223
A956997,A907606
A956997,A920665
A956997,A930035
A956997,A938472
A956997,A949414
A956997,A956997
A956997,A972681
A956998,A956998
A957002,A957002
A957005,A957005
A957010,A905194
A957010,A917792
A957010,A957010
A957010,A983759
A957010,A986800
A957010,A989983
A957012,A957012
A957012,A965704
A957012,A971130
A957012,A991873
A957012,A997186
A957014,A957014
A957017,A957017
A957018,A915228
A957018,A925958
A957018,A957018
A957018,A968103
A957018,A973755
A957019,A928601
A957019,A957019
A957019,A959298
A957019,A974694
A957019,A984102
A957025,A924588
A957025,A951330
A957025,A957025
A957025,A988621
A957028,A948011
A957028,A957028
A957028,A993468
A957039,A910103
A957039,A951869
A957039,A957039
A957040,A957040
A957045,A904794
A957045,A916096
A957045,A917163
A957045,A930281
A957045,A957045
A957045,A964623
A957045,A975190
A957045,A993395
A957059,A913167
A957059,A957059
A957059,A997783
A957060,A929037
A957060,A944978
A957060,A957060
A957060,A992901
A957061,A926496
A957061,A937755
A957061,A943978
A957061,A945522
A957061,A957061
A957065,A957065
A957065,A981757
A957065,A996004
A957066,A955722
A957066,A957066
A957073,A941285
A957073,A957073
A957073,A976882
A957075,A906423
A957075,A910280
A957075,A920207
A957075,A926799
A957075,A940174
A957075,A957075
A957075,A961830
A957075,A966576
A957076,A957076
A957078,A922219
A957078,A957078
A957084,A957084
A957087,A930548
A957087,A957087
A957089,A932831
A957089,A957089
A957089,A965113
A957097,A937041
A957097,A957097
A957100,A916405
A957100,A956229
A957100,A957100
A957102,A957102
A957104,A930478
A957104,A936549
A957104,A954728
A957104,A957104
A957104,A967804
A957104,A973695
A957105,A922523
A957105,A940426
A957105,A957105
A957119,A946210
A957119,A950412
A957119,A957119
A957123,A904795
A957123,A908057
A957123,A914357
A957123,A927090
A957123,A949398
A957123,A957123
A957123,A970077
A957123,A984592
A957124,A953622
A957124,A957124
A957129,A918268
A957129,A925696
A957129,A957129
A957129,A978237
A957129,A979006
A957131,A953294
A957131,A957131
A957133,A933360
A957133,A957133
A957133,A980027
A957134,A916520
A957134,A949015
A957134,A955549
A957134,A957134
A957134,A973719
A957135,A936392
A957135,A946018
A957135,A957135
A957135,A980419
A957139,A921816
A957139,A944054
A957139,A957139
A957139,A973070
A957139,A984287
A957148,A957148
A957149,A957149
A957150,A909418
A957150,A957150
A957150,A984000
A957153,A957153
A957153,A989217
A957153,A991711
A957158,A913735
A957158,A915938
A957158,A954355
A957158,A956080
A957158,A957158
A957158,A962038
A957158,A974791
A957158,A977894
A957158,A979814
A957158,A985011
A957158,A993351
A957163,A957163
A957163,A993473
A957167,A951294
A957167,A957167
A957167,A972393
A957167,A973584
A957167,A976302
A957172,A957172
A957174,A952282
A957174,A957174
A957174,A962335
A957174,A984793
A957174,A992735
A957175,A924707
A957175,A934597
A957175,A950382
A957175,A957175
A957175,A968919
A957175,A981663
A957175,A990278
A957179,A909757
A957179,A912632
A957179,A915896
A957179,A920759
A957179,A926144
A957179,A957179
A957179,A975800
A957179,A987970
A957184,A957184
A957185,A946228
A957185,A957185
A957191,A916894
A957191,A957191
A957191,A984277
A957191,A984900
A957192,A957192
A957193,A920506
A957193,A953261
A957193,A957193
A957193,A963018
A957196,A957196
A957196,A983752
A957202,A905222
A957202,A930855
A957202,A931483
A957202,A957202
A957202,A977514
A957203,A957203
A957203,A965760
A957207,A957207
A957207,A961317
A957210,A957210
A957210,A982890
A957210,A985958
A957210,A993273
A957211,A907468
A957211,A912025
A957211,A933323
A957211,A938250
A957211,A945981
A957211,A957211
A957211,A964263
A957211,A965813
A957211,A992708
A957220,A915819
A957220,A918973
A957220,A937617
A957220,A957220
A957224,A957224
A957235,A915594
A957235,A919001
A957235,A957235
A957245,A957245
A957253,A954571
A957253,A957253
A957253,A967209
A957253,A972604
A957253,A972912
A957253,A986405
A957253,A998068
A957255,A920608
A957255,A957255
A957261,A927294
A957261,A931730
A957261,A932968
A957261,A940060
A957261,A942353
A957261,A949288
A957261,A955786
A957261,A957261
A957261,A963638
A957261,A969763
A957261,A976814
A957261,A983067
A957261,A988459
A957261,A989943
A957261,A990089
A957261,A993995
A957261,A994696
A957264,A924964
A957264,A929927
A957264,A945222
A957264,A957264
A957264,A989573
A957264,A998850
A957265,A957265
A957267,A925130
A957267,A947254
A957267,A957267
A957267,A970608
A957268,A957268
A957268,A982325
A957279,A910429
A957279,A916663
A957279,A956914
A957279,A957279
A957279,A957968
A957279,A965915
A957281,A930296
A957281,A956024
A957281,A957281
A957285,A957285
A957287,A909213
A957287,A957287
A957287,A970397
A957291,A916781
A957291,A933899
A957291,A957291
A957291,A973293
A957295,A957295
A957304,A957304
A957309,A957309
A957309,A960959
A957310,A957310
A957310,A982253
A957318,A929421
A957318,A957318
A957322,A957322
A957322,A996531
A957333,A921063
A957333,A946193
A957333,A950048
A957333,A957333
A957340,A957340
A957341,A908303
A957341,A957341
A957342,A943358
A957342,A957342
A957343,A957343
A957345,A925245
A957345,A955135
A957345,A957345
A957345,A987364
A957346,A943533
A957346,A957346
A957346,A960763
A957346,A995550
A957353,A957353
A957353,A996203
A957367,A904763
A957367,A911411
A957367,A925427
A957367,A957367
A957367,A960448
A957369,A921873
A957369,A928525
A957369,A934487
A957369,A936238
A957369,A946078
A957369,A956046
A957369,A957369
A957369,A994971
A957369,A996571
A957372,A957372
A957373,A957373
A957388,A921776
A957388,A952791
A957388,A957388
A957388,A968285
A957388,A997677
A957392,A957392
A957393,A947756
A957393,A957393
A957398,A957398
A957398,A965299
A957399,A912855
A957399,A957399
A957399,A958614
A957399,A970113
A957399,A978228
A957403,A935274
A957403,A957403
A957404,A957404
A957405,A935471
A957405,A941798
A957405,A957405
A957405,A980137
A957405,A992388
A957406,A957406
A957406,A957678
A957406,A963071
A957415,A957415
A957415,A968215
A957416,A914443
A957416,A918608
A957416,A924972
A957416,A930955
A957416,A940716
A957416,A956184
A957416,A957416
A957416,A981703
A957416,A987533
A957420,A936657
A957420,A947124
A957420,A957420
A957420,A974597
A957420,A995905
A957432,A928975
A957432,A932468
A957432,A957432
A957432,A961429
A957432,A976309
A957436,A919764
A957436,A956804
A957436,A957436
A957440,A957440
A957443,A957443
A957447,A957447
A957449,A957449
A957449,A957594
A957450,A957450
A957452,A957452
A957452,A959307
A957452,A962651
A957452,A990291
A957455,A949865
A957455,A957455
A957457,A908945
A957457,A957457
A957460,A957460
A957460,A979561
A957466,A913190
A957466,A957466
A957466,A976639
A957473,A912321
A957473,A922059
A957473,A957473
A957473,A961248
A957473,A992383
A957474,A957474
A957483,A946538
A957483,A957483
A957485,A920206
A957485,A936562
A957485,A950061
A957485,A957485
A957485,A965360
A957487,A932496
A957487,A957487
A957488,A916302
A957488,A920082
A957488,A929244
A957488,A957488
A957488,A968885
A957488,A989818
A957488,A993458
A957492,A957492
A957492,A985275
A957493,A957493
A957494,A957494
A957498,A957498
A957498,A982188
A957502,A957502
A957506,A927215
A957506,A935263
A957506,A957506
A957506,A981678
A957510,A957510
A957513,A957513
A957517,A938646
A957517,A938813
A957517,A940061
A957517,A942988
A957517,A948777
A957517,A957517
A957524,A938364
A957524,A942045
A957524,A947065
A957524,A957524
A957524,A980536
A957524,A984219
A957528,A922052
A957528,A929744
A957528,A945910
A957528,A953093
A957528,A953502
A957528,A957528
A957528,A975784
A957528,A976591
A957529,A957529
A957531,A957531
A957531,A997729
A957535,A957535
A957538,A920823
A957538,A957538
A957538,A975131
A957538,A975450
A957538,A976508
A957542,A930107
A957542,A957542
A957548,A904706
A957548,A929134
A957548,A957548
A957548,A965315
A957548,A970391
A957548,A982162
A957548,A985410
A957548,A992410
A957552,A914983
A957552,A928013
A957552,A941186
A957552,A947570
A957552,A957552
A957553,A957553
A957554,A914729
A957554,A935194
A957554,A957554
A957556,A957556
A957561,A936790
A957561,A957561
A957561,A959175
A957561,A977583
A957563,A905907
A957563,A929524
A957563,A933559
A957563,A957563
A957563,A991819
A957563,A995094
A957584,A957584
A957584,A967483
A957587,A957587
A957587,A964085
A957587,A965536
A957587,A984242
A957588,A905622
A957588,A918567
A957588,A939451
A957588,A950785
A957588,A954085
A957588,A957588
A957604,A957604
A957622,A920497
A957622,A944060
A957622,A957622
A957622,A960049
A957623,A950397
A957623,A954637
A957623,A957623
A957623,A996801
A957627,A917924
A957627,A941401
A957627,A954527
A957627,A957612
A957627,A957627
A957627,A957989
A957627,A981238
A957636,A946569
A957636,A957636
A957636,A970863
A957636,A982053
A957638,A935068
A957638,A936506
A957638,A939180
A957638,A957638
A957641,A919046
A957641,A957641
A957641,A961489
A957648,A915391
A957648,A920597
A957648,A937430
A957648,A957648
A957648,A988699
A957649,A946603
A957649,A949424
A957649,A957649
A957649,A973717
A957649,A975068
A957649,A985753
A957654,A957654
A957658,A906512
A957658,A941368
A957658,A957658
A957658,A960400
A957658,A975138
A957672,A957672
A957673,A957673
A957684,A932613
A957684,A957684
A957684,A973032
A957684,A996578
A957688,A906673
A957688,A912493
A957688,A928790
A957688,A931574
A957688,A957688
A957688,A990963
A957688,A994227
A957688,A997099
A957688,A998820
A957690,A906523
A957690,A957690
A957690,A977601
A957690,A998200
A957691,A925622
A957691,A957691
A957691,A983524
A957693,A957693
A957695,A908140
A957695,A954237
A957695,A957695
A957695,A986940
A957695,A992797
A957695,A993952
A957696,A957696
A957696,A989651
A957706,A933908
A957706,A936162
A957706,A947255
A957706,A957706
A957706,A976646
A957706,A986026
A957709,A907543
A957709,A912496
A957709,A957709
A957709,A964957
A957709,A972457
A957709,A989638
A957713,A908206
A957713,A908820
A957713,A921116
A957713,A930209
A957713,A952228
A957713,A957713
A957713,A986654
A957713,A989304
A957715,A911948
A957715,A912992
A957715,A939764
A957715,A954658
A957715,A955382
A957715,A957715
A957715,A972600
A957715,A976362
A957720,A957720
A957721,A957721
A957721,A966516
A957721,A978425
A957724,A938091
A957724,A945564
A957724,A954535
A957724,A957724
A957724,A980163
A957726,A923834
A957726,A957726
A957726,A969168
A957726,A996725
A957727,A957727
A957727,A991561
A957731,A957731
A957741,A957741
A957742,A911193
A957742,A928162
A957742,A953149
A957742,A957742
A957742,A981142
A957748,A909487
A957748,A957748
A957753,A957753
A957772,A957772
A957774,A957774
A957775,A957775
A957789,A957789
A957789,A967681
A957792,A957792
A957793,A904821
A957793,A908130
A957793,A934096
A957793,A950014
A957793,A957793
A957793,A965829
A957793,A984385
A957793,A991829
A957793,A996087
A957795,A957795
A957795,A974390
A957795,A975360
A957798,A918775
A957798,A928206
A957798,A945030
A957798,A954337
A957798,A957798
A957798,A959106
A957798,A959168
A957798,A972961
A957798,A987514
A957808,A954866
A957808,A957808
A957808,A970317
A957812,A920787
A957812,A930857
A957812,A939685
A957812,A953218
A957812,A957812
A957812,A997583
A957815,A957815
A957817,A909078
A957817,A957817
A957819,A946289
A957819,A957819
A957821,A957821
A957823,A908264
A957823,A925763
A957823,A934510
A957823,A957823
A957823,A974073
A957823,A989071
A957823,A990387
A957836,A957836
A957840,A919144
A957840,A937238
A957840,A944782
A957840,A952274
A957840,A957840
A957840,A976596
A957842,A937046
A957842,A957842
A957844,A920966
A957844,A935943
A957844,A938836
A957844,A948204
A957844,A957844
A957848,A943690
A957848,A957848
A957848,A991588
A957854,A929160
A957854,A930622
A957854,A942081
A957854,A957854
A957854,A969971
A957854,A982941
A957858,A920188
A957858,A930137
A957858,A957858
A957858,A966418
A957858,A975074
A957859,A919378
A957859,A923789
A957859,A957859
A957860,A957860
A957862,A925542
A957862,A940833
A957862,A956160
A957862,A957862
A957862,A969305
A957865,A941453
A957865,A957865
A957865,A993014
A957868,A940349
A957868,A954976
A957868,A957868
A957868,A973635
A957870,A933576
A957870,A940075
A957870,A957870
A957870,A967779
A957871,A910215
A957871,A926427
A957871,A934179
A957871,A957871
A957871,A973407
A957871,A998689
A957874,A957874
A957883,A911023
A957883,A921309
A957883,A957883
A957883,A993051
A957893,A957893
A957897,A954474
A957897,A957897
A957905,A912962
A957905,A957905
A957908,A937098
A957908,A957908
A957911,A931015
A957911,A946571
A957911,A957911
A957911,A963297
A957911,A972196
A957911,A987865
A957913,A957913
A957913,A979470
A957915,A957915
A957917,A957917
A957918,A936138
A957918,A953808
A957918,A957918
A957918,A979273
A957920,A916332
A957920,A957920
A957920,A996688
A957923,A908359
A957923,A928016
A957923,A957923
A957924,A934199
A957924,A957924
A957924,A983705
A957927,A908988
A957927,A957927
A957935,A917255
A957935,A935990
A957935,A937656
A957935,A957935
A957935,A960324
A957935,A992966
A957936,A949721
A957936,A957936
A957936,A962313
A957942,A957942
A957944,A957944
A957944,A969214
A957945,A916375
A957945,A925769
A957945,A945474
A957945,A957945
A957945,A962383
A957945,A968570
A957945,A981438
A957946,A911372
A957946,A915274
A957946,A957910
A957946,A957946
A957946,A958823
A957954,A915398
A957954,A957954
A957954,A965798
A957954,A979886
A957954,A980638
A957954,A980887
A957954,A987844
A957955,A928387
A957955,A936753
A957955,A953884
A957955,A954220
A957955,A957955
A957955,A962575
A957955,A964375
A957955,A978413
A957955,A983525
A957957,A909653
A957957,A957957
A957957,A966491
A957957,A983379
A957957,A986690
A957957,A995743
A957973,A951649
A957973,A957973
A957974,A957974
A957975,A957975
A957982,A915090
A957982,A957982
A957982,A979692
A957982,A984508
A957982,A992599
A957985,A957985
A957988,A906025
A957988,A906186
A957988,A911147
A957988,A928558
A957988,A957988
A957988,A978561
A957990,A915064
A957990,A957990
A957995,A937925
A957995,A942731
A957995,A957995
A957995,A986531
A957995,A994185
A957995,A998097
A957997,A905706
A957997,A917029
A957997,A957997
A957997,A961462
A957998,A957998
A957998,A961945
A957998,A989378
A958002,A958002
A958005,A941080
A958005,A958005
A958005,A981570
A958013,A943446
A958013,A952427
A958013,A958013
A958013,A963317
A958013,A979237
A958016,A958016
A958016,A988240
A958019,A931215
A958019,A958019
A958019,A959559
A958023,A958023
A958026,A904963
A958026,A931365
A958026,A933714
A958026,A941678
A958026,A946616
A958026,A958026
A958026,A982408
A958026,A989004
A958032,A958032
A958032,A961391
A958044,A917555
A958044,A917909
A958044,A922855
A958044,A935864
A958044,A947086
A958044,A958044
A958044,A998905
A958048,A920446
A958048,A958048
A958048,A971489
A958052,A909530
A958052,A928955
A958052,A931102
A958052,A953304
A958052,A958052
A958057,A912259
A958057,A951283
A958057,A958057
A958057,A977857
A958058,A958058
A958059,A958059
A958059,A964104
A958059,A966802
A958059,A967279
A958060,A914350
A958060,A918150
A958060,A919366
A958060,A958060
A958064,A953003
A958064,A958064
A958064,A970650
A958064,A980867
A958066,A958066
A958066,A978429
A958072,A912317
A958072,A958072
A958079,A916255
A958079,A917777
A958079,A927976
A958079,A955911
A958079,A958079
A958079,A972510
A958079,A998108
A958079,A998946
A958082,A958082
A958082,A959006
A958089,A958089
A958091,A958091
A958094,A958094
A958094,A960143
A958094,A973593
A958095,A958095
A958097,A919114
A958097,A944469
A958097,A953478
A958097,A958097
A958097,A966423
A958097,A980672
A958100,A923132
A958100,A924764
A958100,A938677
A958100,A958100
A958100,A969590
A958100,A984020
A958105,A926291
A958105,A932879
A958105,A952436
A958105,A958105
A958105,A964497
A958105,A978506
A958108,A936609
A958108,A958108
A958112,A958112
A958115,A909903
A958115,A942035
A958115,A942544
A958115,A944881
A958115,A958115
A958115,A970856
A958115,A994963
A958115,A997805
A958116,A925440
A958116,A941724
A958116,A958116
A958125,A918046
A958125,A952764
A958125,A958125
A958128,A916875
A958128,A958128
A958128,A960797
A958128,A961781
A958132,A910545
A958132,A916658
A958132,A940021
A958132,A940250
A958132,A948819
A958132,A958132
A958132,A962713
A958132,A971859
A958132,A971931
A958132,A981612
A958132,A984009
A958132,A986792
A958134,A958134
A958136,A958136
A958136,A994498
A958138,A958138
A958139,A958139
A958139,A974284
A958141,A907456
A958141,A958141
A958150,A911320
A958150,A918299
A958150,A919413
A958150,A958150
A958150,A962917
A958151,A914530
A958151,A916905
A958151,A949578
A958151,A949917
A958151,A957386
A958151,A958151
A958151,A971805
A958151,A974669
A958151,A995056
A958151,A996851
A958154,A926919
A958154,A939515
A958154,A958154
A958154,A958866
A958154,A967095
A958154,A984596
A958154,A992437
A958154,A995351
A958155,A906884
A958155,A934571
A958155,A934894
A958155,A958155
A958155,A960965
A958155,A965947
A958160,A914841
A958160,A958160
A958160,A972814
A958164,A936170
A958164,A940526
A958164,A958164
A958164,A965391
A958164,A995432
A958165,A907272
A958165,A911840
A958165,A927899
A958165,A939659
A958165,A941650
A958165,A943578
A958165,A958165
A958165,A959733
A958165,A969368
A958168,A958168
A958173,A926299
A958173,A949562
A958173,A958173
A958173,A983027
A958173,A988303
A958174,A938264
A958174,A958174
A958176,A917486
A958176,A958176
A958176,A998076
A958180,A915635
A958180,A928262
A958180,A934962
A958180,A940632
A958180,A941746
A958180,A958180
